word,topicid,topicval
sum,"[1, 9, 10, 20, 15, 5, 4, 0, 13, 17, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 6.0915364268018841e-22, 1.9109513643491366e-27, 9.2969156406078619e-35, 5.7726077889834587e-36, 1.0207262891471874e-56, 4.6723286296706956e-65, 5.8995453993737427e-76, 5.5643548111088136e-78, 1.3794791820892158e-101, 1.2399993477916498e-143, 1.9462203571349475e-145, 3.3658290293923645e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
seri,"[20, 1, 10, 9, 13, 15, 4, 5, 0, 12, 17, 23, 3, 14, 16, 11, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 1.8017768801035519e-21, 4.1404536257087506e-26, 3.2357855994712679e-29, 1.6987449905753557e-32, 1.9356572030449788e-59, 4.4391700187589299e-66, 1.815707393934362e-91, 1.5657845325980562e-94, 8.5659831098404356e-116, 2.0135996072843604e-137, 8.3585833159103747e-179, 3.4987125875523212e-206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,"[8, 24, 11, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 23, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
frac,"[23, 17, 0, 5, 15, 9, 1, 20, 10, 3, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999998075026064, 1.9161822081764407e-08, 8.7926970034418594e-11, 3.0013895653376921e-15, 7.7199756342551271e-32, 3.8888600646038187e-43, 2.0408702119542241e-75, 1.4071423988700099e-83, 8.2408923590510899e-86, 6.0028411443461685e-96, 3.3321249263653278e-96, 1.1963172625946953e-135, 8.4843411158390521e-178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cdot,"[17, 0, 5, 23, 15, 9, 1, 10, 20, 13, 3, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999946848438892, 5.3150008243420761e-07, 1.5510250728074422e-11, 1.0418463342103587e-15, 2.7780400501595802e-28, 3.6436262254410054e-45, 2.0384976515368317e-54, 7.1929962289957991e-60, 1.0682612055646099e-85, 5.9613163369835701e-86, 1.0708540213800673e-107, 2.6647348256697878e-120, 2.5779244342650485e-187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,"[24, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 23, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
euler,"[1, 20, 9, 15, 10, 5, 0, 17, 13, 4, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 2.4614898427371227e-33, 3.7242626484878003e-36, 8.71678781924321e-40, 6.0552118217411192e-48, 1.534491925194295e-58, 2.3473661302801897e-65, 2.8764579465655856e-83, 4.9769544456722463e-84, 7.4927887516364687e-123, 7.7544374361079121e-125, 4.5402496094965479e-144, 7.8208692351122364e-187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
leonhard,"[23, 3, 17, 0, 5, 15, 1, 9, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999913182816891, 8.4442492467259499e-07, 2.3746918691817936e-08, 3.9501821899330081e-16, 1.953824657772513e-29, 7.9113537522658855e-51, 2.6646377620754064e-70, 9.1978145776403788e-71, 5.8571157341170387e-97, 2.1915492101631839e-99, 1.0233469931402667e-99, 1.5557912962254057e-130, 3.2933261567394194e-171, 9.2618610874526502e-216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
γ,"[0, 17, 5, 23, 15, 9, 3, 1, 20, 10, 13, 12, 4, 11, 14, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99999917004368277, 6.9189441205351676e-07, 1.3799894133222762e-07, 6.2889190262799416e-11, 4.9469852927905451e-14, 2.6493794476754748e-23, 2.4354770566726341e-28, 6.4461240301602481e-34, 5.0835025772293572e-54, 3.2839067704086848e-59, 2.0243939807019427e-69, 5.0841113283024245e-88, 1.9764118575508386e-88, 6.555459940651726e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
sometim,"[4, 10, 20, 1, 13, 9, 15, 0, 5, 12, 23, 17, 14, 16, 11, 18, 8, 7, 6, 19, 21, 3, 2, 22, 24]","[1.0, 4.1800923245214182e-60, 7.22350619903942e-71, 1.8760854748348479e-72, 1.5770784403118839e-83, 2.0479843044416668e-143, 5.5836301976104295e-181, 2.4025622915101957e-219, 3.7366150827403393e-251, 1.9168760512441187e-288, 4.116586596732274e-296, 2.0716482813423587e-306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
simpli,"[1, 9, 15, 5, 20, 0, 10, 17, 4, 13, 23, 12, 3, 11, 14, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99999999999897682, 9.9790494143611132e-13, 8.4162965650229939e-18, 5.3278794554412558e-23, 8.5884032398760592e-29, 1.5239131744112934e-30, 2.3693851854885068e-38, 1.6029584420405694e-57, 1.4152649913269362e-59, 1.2384971066363831e-67, 5.9992549810104175e-70, 3.0768821845727321e-89, 2.5757654538725999e-100, 2.554199478799497e-286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
occasion,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
term,"[4, 13, 24, 11, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 23, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[1.0, 2.4132327037583184e-266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
choic,"[5, 0, 15, 17, 9, 23, 1, 20, 3, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999990268407, 9.7316973046142006e-11, 2.1764330377914366e-17, 4.6238077086547004e-24, 5.388082228350183e-29, 2.6594808974624411e-32, 9.957631290703796e-34, 1.2905711508772068e-41, 2.5877560019356046e-43, 4.4613714651107902e-61, 1.6411937900910198e-73, 3.5328243226043645e-92, 1.2752227434069336e-161, 1.1095682503643666e-288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
symbol,"[12, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 24, 23, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
said,"[1, 15, 20, 9, 5, 10, 0, 13, 17, 4, 23, 12, 3, 11, 14, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99999999978598453, 2.1402105402068365e-10, 1.1771962601791608e-24, 3.9560510072858033e-25, 1.3074197947496296e-31, 2.3898146575797253e-32, 9.6054143835316953e-35, 8.1037309415726052e-53, 5.0019599955270417e-55, 3.0813830130690539e-62, 2.7743285354728078e-74, 2.7545438791017025e-102, 3.3230646710827394e-103, 5.7280657752347478e-316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
retain,"[5, 15, 0, 17, 9, 1, 23, 20, 3, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999907169013, 9.0855830283806153e-10, 1.975532334323726e-11, 3.9537616618272019e-19, 2.2845160441090376e-19, 1.8709748021581697e-25, 5.6805257023427073e-29, 1.5518833122661288e-40, 5.6074507557666312e-43, 3.4988089301887048e-57, 1.2376680271596632e-64, 1.8424392484772127e-82, 2.3024723367177472e-87, 1.4317847983455755e-221, 3.0523900097031018e-290, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
honor,"[23, 17, 3, 0, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999999866537338, 1.3028460367237754e-08, 3.1113299855302279e-10, 6.6888607572506644e-12, 2.1554652311181667e-29, 3.7451819523549926e-40, 1.1980777969939549e-51, 2.0731206033333981e-69, 1.7841565963778696e-85, 2.3888593484182817e-86, 1.2441841174889954e-96, 7.606575172523137e-119, 5.0041603831384908e-123, 1.5530119715070496e-201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
emin,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 10, 20, 4, 11, 12, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99996137013712605, 3.8624464904311278e-05, 5.3979593736093643e-09, 1.0645567397504723e-15, 2.7034607917702714e-40, 6.1762242757784097e-65, 1.3613117169918137e-84, 1.8053065305636835e-87, 1.1364658609782637e-92, 1.2490748292781226e-107, 1.5249060097795065e-112, 6.9468641280593338e-116, 2.2279964979956431e-131, 1.1897069439731289e-187, 8.9411104408506895e-300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
import,"[4, 1, 10, 13, 20, 9, 24, 2, 3, 5, 6, 7, 8, 12, 11, 23, 14, 15, 16, 17, 18, 19, 21, 22, 0]","[1.0, 1.8540197815999531e-143, 7.0427019724182294e-147, 3.9590254138368676e-192, 7.6862491621443492e-281, 1.5437906964961677e-302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
alongsid,"[17, 0, 23, 3, 5, 15, 9, 1, 13, 10, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999476818753497, 3.6201036485171593e-06, 1.6114748411495384e-06, 2.3397667649268141e-10, 1.48443256345392e-19, 3.3154693689796774e-31, 7.1104912801132581e-49, 2.5092339803532929e-65, 1.9945336773493225e-75, 7.4956163884809073e-81, 3.6866452184092043e-87, 4.7946538954355079e-95, 3.299904476979825e-138, 3.5753025871474183e-201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
π,"[20, 1, 9, 10, 4, 15, 13, 5, 0, 12, 17, 23, 3, 14, 16, 11, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 7.8353994770490536e-16, 1.8227980536122733e-19, 3.0235019065744212e-32, 1.5143188074174863e-42, 6.0745685995736878e-43, 5.2792432975794579e-52, 1.9512952858604961e-66, 1.9830429338976953e-85, 1.614589542556666e-110, 2.5297086438702984e-113, 4.611074678961072e-138, 5.1654794380436626e-198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
five,"[20, 1, 9, 10, 15, 4, 13, 5, 0, 17, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.9999999999969873, 3.0047596263744943e-12, 5.6032860016195127e-26, 1.3685837506970266e-36, 6.0343709652612665e-42, 1.8753111931910502e-65, 1.9349299897679044e-81, 5.8160570814459006e-85, 1.0148715196614817e-85, 3.3296658627895024e-153, 3.5181998675815444e-183, 7.3828203673327072e-210, 9.1928150201632276e-226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
play,"[10, 1, 15, 9, 20, 5, 0, 4, 2, 3, 6, 7, 8, 24, 11, 23, 13, 14, 16, 17, 18, 19, 21, 22, 12]","[1.0, 6.9634710309576311e-154, 2.2978892328237208e-206, 5.9781827248193854e-223, 3.6565560222164071e-235, 2.7929496499861499e-238, 7.0297414599458854e-246, 3.9941093250468652e-295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
recur,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 10, 4, 20, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.9999999994476525, 5.5237004863019453e-10, 3.2990986684106616e-16, 2.2518037094097554e-19, 8.8528708899475666e-35, 1.0770022390000906e-52, 5.5713839636243132e-67, 7.9477441176884143e-88, 8.4703458247296423e-99, 3.9391255975565443e-102, 2.6935115748758193e-104, 7.1687204939896977e-105, 3.2839590441300453e-147, 3.5783894125106463e-155, 7.4494061966331885e-317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
role,"[13, 1, 10, 15, 24, 2, 3, 4, 5, 6, 7, 8, 9, 12, 11, 23, 14, 16, 17, 18, 19, 20, 21, 22, 0]","[1.0, 3.3067065791923942e-218, 3.7902776715865058e-253, 2.9921973402166921e-315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
across,"[10, 20, 1, 4, 9, 13, 15, 0, 5, 12, 17, 23, 3, 14, 16, 11, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 2.6169748403420466e-22, 1.3178876605767339e-22, 1.4355007342610317e-44, 5.3477862466682587e-48, 1.31467691038527e-67, 9.8752705685630116e-82, 1.5295919590210253e-111, 3.4040313011380688e-121, 2.7864217496065838e-169, 7.605259462004505e-174, 1.2657053841839514e-210, 3.9222429700657155e-263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
formul,"[1, 9, 20, 10, 15, 4, 13, 0, 5, 12, 17, 23, 3, 14, 16, 11, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 6.9610649009375683e-29, 7.7487424479752345e-33, 2.7071420476024983e-35, 2.4385832488044903e-42, 1.2323470621378242e-43, 7.2180467477351863e-74, 7.8856894445833317e-80, 6.8210448498381775e-86, 5.5016785946525941e-99, 6.2870163700536865e-125, 7.3692328947567892e-147, 4.2832874942220282e-202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
like,"[13, 10, 20, 1, 4, 9, 15, 12, 0, 5, 16, 14, 17, 23, 11, 18, 19, 8, 7, 6, 21, 3, 2, 22, 24]","[1.0, 6.0833134373888153e-60, 5.7502831491538282e-81, 5.4053037271758762e-82, 4.7268417503883505e-108, 3.1514182932831838e-142, 1.1726119585348261e-196, 4.0254452629782141e-229, 3.0704091679914913e-287, 3.753001480307943e-312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
irrat,"[23, 17, 0, 3, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999989364596, 8.633278193605619e-11, 1.9869833841840039e-11, 1.2948118400899752e-13, 6.3402070400831452e-35, 6.9758141027531532e-46, 1.664750130214284e-63, 2.3717950618109212e-70, 4.1286482027556741e-87, 2.3004927195815148e-92, 1.1723910646052658e-92, 9.7838104007030581e-106, 5.1901995200123091e-112, 3.8537629767460495e-168, 1.2778172614714856e-301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ratio,"[10, 1, 20, 13, 9, 4, 15, 0, 5, 12, 17, 23, 3, 14, 16, 11, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[1.0, 5.9847325497359688e-20, 5.9920902335290528e-25, 2.4451554358041687e-47, 3.5576804869649031e-51, 2.2848873285195223e-85, 6.7730857875906298e-99, 2.0491832424958467e-130, 1.2746990429536699e-130, 8.110030171375547e-154, 8.4786458039235356e-176, 6.3310709928773791e-217, 6.084565476352348e-266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
integ,"[12, 20, 1, 10, 9, 13, 4, 15, 0, 5, 16, 14, 17, 23, 11, 18, 19, 8, 7, 6, 21, 3, 2, 22, 24]","[1.0, 2.6641701414273576e-88, 1.0458752518290711e-107, 2.032721271424327e-135, 1.8257042158696016e-138, 2.4093509874101971e-142, 2.1884908627737542e-204, 2.5274197037796955e-252, 7.4151298251499897e-297, 2.1906572824841992e-307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
transcendent,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
root,"[1, 9, 20, 10, 13, 15, 5, 4, 0, 17, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 3.8515543691537282e-23, 2.2493690376551445e-24, 8.0866532953345536e-27, 1.2675283082567412e-28, 1.5572537541562558e-52, 1.7033582809969775e-69, 6.3305222630668523e-77, 1.7591756489042634e-78, 1.9283264989789558e-89, 2.2398757930285784e-136, 4.8429128594634129e-169, 3.541830959134443e-181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
non,"[4, 10, 13, 20, 1, 9, 15, 12, 0, 5, 17, 16, 14, 23, 11, 18, 19, 8, 7, 6, 21, 3, 2, 22, 24]","[1.0, 4.763232995419887e-33, 2.1194688896358754e-43, 2.0233614763710628e-43, 1.2079324818127813e-61, 1.2289826442601791e-100, 2.7953519478743303e-160, 1.9888009399006891e-206, 3.1172814078448078e-229, 2.1661042593748885e-244, 1.6217038963817037e-306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
zero,"[12, 1, 9, 20, 13, 10, 4, 15, 0, 5, 16, 14, 17, 23, 11, 18, 19, 8, 7, 6, 21, 3, 2, 22, 24]","[1.0, 2.3218527135335544e-87, 4.8294035856540673e-92, 1.285754842449778e-98, 4.4559530850374193e-110, 3.7639515794067999e-110, 1.3741830602826097e-120, 1.5696445797927429e-183, 7.7162571128233714e-233, 7.7649411960913551e-244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
polynomi,"[15, 9, 5, 1, 0, 20, 17, 13, 10, 23, 3, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 2.0671972252564399e-14, 1.4905387579408074e-21, 1.8163270768003019e-27, 4.2688194660376266e-28, 4.9368596787062439e-46, 5.3799898079905029e-54, 2.5038094439099278e-64, 6.4965046632218225e-65, 1.1286253939793036e-74, 4.4840575121695014e-94, 1.1695741288692077e-105, 1.850036151920602e-158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ration,"[9, 20, 1, 15, 5, 10, 0, 17, 4, 13, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 1.732980994320706e-19, 3.4188687177152615e-23, 6.1108480142550536e-32, 3.5942370104662865e-38, 9.5176039733817249e-41, 1.3142544665223718e-50, 1.2656678925539582e-74, 1.1509051955802413e-78, 3.3814044644846376e-86, 3.4288327711845879e-96, 2.3371151039198439e-151, 4.198797916482992e-153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
coeffici,"[5, 0, 15, 17, 23, 3, 1, 9, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999739291080159, 2.606951355037701e-06, 1.2356331489130174e-10, 1.4289972079466488e-11, 4.5414050849462327e-16, 3.4725874383822189e-23, 6.9711876931945601e-25, 1.274967063661368e-25, 1.4488400147014467e-45, 2.7926157386344608e-47, 1.3107935191584542e-59, 7.8846349439376526e-94, 2.2822928159577658e-104, 1.3412696010029499e-201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
valu,"[4, 10, 20, 1, 9, 13, 24, 2, 3, 5, 6, 7, 8, 12, 11, 23, 14, 15, 16, 17, 18, 19, 21, 22, 0]","[1.0, 1.5292398898384037e-98, 1.8789783105797432e-121, 5.9135968319985137e-153, 1.8837350730125906e-190, 2.1544424690405257e-273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,"[1, 9, 10, 20, 15, 13, 5, 0, 4, 17, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 1.4714858668226067e-22, 3.2782817936256545e-26, 7.7210596885398679e-31, 3.3001108704544808e-37, 2.5122667239800967e-50, 1.8746156610145046e-55, 5.9657570551226849e-58, 1.511439199430443e-86, 3.5974482521323552e-127, 5.2075869212442553e-154, 2.2406203896764136e-253, 5.2270039806412913e-270, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
decim,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999835963226746, 1.6403652116507649e-06, 2.5259799225524813e-12, 1.6034052936218679e-16, 1.6949934609163946e-37, 1.5117982231531941e-49, 6.4860124511105324e-61, 6.3266781918840689e-85, 1.5542164156511784e-107, 1.9993972595145752e-109, 1.1256067486500503e-112, 1.106372598585133e-161, 2.3485313342825799e-181, 5.5595216551814145e-206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
place,"[13, 10, 1, 20, 9, 4, 15, 0, 5, 17, 12, 23, 14, 11, 16, 18, 8, 7, 6, 19, 21, 3, 2, 22, 24]","[1.0, 3.263768882159551e-58, 7.1584826544297936e-66, 2.4245055854514527e-89, 2.9034388315965634e-94, 3.4391815684457732e-96, 4.0576807642026342e-137, 1.3583160538027962e-157, 2.3404372555054357e-167, 6.0972779809242201e-231, 2.290744252345012e-250, 5.1529042156644302e-255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
function,"[19, 24, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 23, 13, 14, 15, 16, 17, 18, 20, 21, 22, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
f,"[22, 10, 1, 20, 9, 15, 4, 13, 5, 0, 17, 8, 2, 3, 6, 7, 24, 11, 23, 14, 16, 18, 19, 21, 12]","[1.0, 8.0665884512251248e-99, 1.6655774046609198e-129, 1.3246824472002445e-154, 4.4241022696965434e-160, 4.3307131323312848e-214, 1.7160337182046985e-234, 2.4351752938608473e-241, 1.8060539548156119e-244, 4.8555642782650277e-292, 1.5969584272129506e-312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
x,"[22, 24, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 23, 13, 14, 15, 16, 17, 18, 19, 20, 21, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
exponenti,"[5, 0, 15, 17, 9, 23, 1, 3, 10, 20, 4, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999723628895854, 2.7637107419031533e-06, 3.0942973119958027e-13, 2.8382047714845599e-15, 6.5409651320724373e-19, 1.4637537755897052e-31, 9.6246517806079609e-34, 2.5872112846049973e-38, 3.6122152059948244e-46, 1.6432183565875527e-56, 2.881018921344403e-61, 8.5495046807135998e-87, 6.9448457507422448e-154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
